x,wave_1
-184.36,1.175149912914023e-22
-184.33999999999997,1.1789884185965045e-22
-184.32,1.182840150753726e-22
-184.3,1.1867051590330453e-22
-184.27999999999997,1.1905834922766442e-22
-184.26,1.1944751985199236e-22
-184.24,1.1983803249907694e-22
-184.22000000000003,1.2022989181095746e-22
-184.2,1.2062310234901172e-22
-184.18,1.2101766859412437e-22
-184.16000000000003,1.2141359494693777e-22
-184.14,1.218108857281784e-22
-184.12,1.2220954517907035e-22
-184.10000000000002,1.226095774618234e-22
-184.07999999999998,1.2301098666020074e-22
-184.06,1.234137767801683e-22
-184.04,1.238179517506157e-22
-184.01999999999998,1.2422351542416014e-22
-184.0,1.246304715780237e-22
-183.98,1.2503882391498285e-22
-183.95999999999998,1.25448576064396e-22
-183.94,1.2585973158330417e-22
-183.92000000000002,1.262722939575986e-22
-183.89999999999998,1.266862666032637e-22
-183.88,1.2710165286769e-22
-183.86,1.275184560310502e-22
-183.84,1.279366793077458e-22
-183.82,1.2835632584791856e-22
-183.8,1.2877739873902448e-22
-183.78,1.2919990100747218e-22
-183.76,1.296238356203179e-22
-183.74,1.3004920548702412e-22
-183.72000000000003,1.304760134612705e-22
-183.70000000000002,1.309042623428241e-22
-183.68,1.3133395487946023e-22
-183.66,1.3176509376893605e-22
-183.64,1.3219768166101304e-22
-183.62,1.3263172115952619e-22
-183.6,1.3306721482449933e-22
-183.57999999999998,1.335041651743035e-22
-183.56,1.339425746878556e-22
-183.54,1.3438244580685443e-22
-183.51999999999998,1.3482378093805743e-22
-183.5,1.3526658245558345e-22
-183.48000000000002,1.3571085270325638e-22
-183.45999999999998,1.3615659399696819e-22
-183.44,1.3660380862707854e-22
-183.42000000000002,1.3705249886082927e-22
-183.4,1.375026669447859e-22
-183.38,1.3795431510729688e-22
-183.36,1.3840744556096917e-22
-183.34,1.3886206050515644e-22
-183.32,1.3931816212846086e-22
-183.3,1.3977575261124126e-22
-183.28000000000003,1.4023483412812858e-22
-183.26000000000002,1.4069540885054416e-22
-183.24,1.4115747894921894e-22
-183.21999999999997,1.416210465967104e-22
-183.2,1.4208611396991512e-22
-183.18,1.425526832525739e-22
-183.16,1.4302075663776918e-22
-183.14,1.434903363304041e-22
-183.12,1.4396142454967638e-22
-183.10000000000002,1.4443402353152368e-22
-183.07999999999998,1.4490813553105902e-22
-183.06,1.4538376282497579e-22
-183.04000000000002,1.4586090771393266e-22
-183.01999999999998,1.4633957252490963e-22
-183.0,1.468197596135346e-22
-182.98000000000002,1.4730147136637592e-22
-182.96,1.4778471020320474e-22
-182.94,1.4826947857921747e-22
-182.92000000000002,1.487557789872196e-22
-182.9,1.4924361395977154e-22
-182.88,1.4973298607128732e-22
-182.85999999999999,1.50223897940093e-22
-182.83999999999997,1.507163522304332e-22
-182.82,1.5121035165443352e-22
-182.8,1.5170589897401036e-22
-182.77999999999997,1.522029970027268e-22
-182.76,1.5270164860759834e-22
-182.74,1.5320185671083937e-22
-182.71999999999997,1.5370362429155762e-22
-182.7,1.5420695438738003e-22
-182.68,1.5471185009603375e-22
-182.66000000000003,1.5521831457685103e-22
-182.64,1.5572635105222323e-22
-182.62,1.5623596280898387e-22
-182.60000000000002,1.5674715319973083e-22
-182.57999999999998,1.572599256440834e-22
-182.56,1.5777428362986972e-22
-182.54000000000002,1.5829023071425233e-22
-182.52,1.5880777052477913e-22
-182.5,1.5932690676037386e-22
-182.48000000000002,1.598476431922505e-22
-182.46,1.6036998366476256e-22
-182.44,1.6089393209618162e-22
-182.42,1.6141949247940446e-22
-182.39999999999998,1.6194666888259197e-22
-182.38,1.6247546544973742e-22
-182.36,1.6300588640116248e-22
-182.33999999999997,1.6353793603394496e-22
-182.32,1.640716187222755e-22
-182.3,1.6460693891774528e-22
-182.27999999999997,1.651439011495615e-22
-182.26,1.656825100246981e-22
-182.24,1.6622277022797186e-22
-182.22000000000003,1.6676468652205537e-22
-182.2,1.673082637474191e-22
-182.18,1.6785350682220909e-22
-182.16000000000003,1.684004207420539e-22
-182.14,1.6894901057981198e-22
-182.12,1.6949928148524967e-22
-182.10000000000002,1.7005123868465805e-22
-182.08,1.7060488748040661e-22
-182.06,1.7116023325043564e-22
-182.04,1.7171728144768609e-22
-182.01999999999998,1.7227603759947456e-22
-182.0,1.728365073068064e-22
-181.98,1.7339869624363397e-22
-181.95999999999998,1.739626101560604e-22
-181.94,1.7452825486148783e-22
-181.92000000000002,1.7509563624771345e-22
-181.89999999999998,1.7566476027197722e-22
-181.88,1.762356329599571e-22
-181.86,1.7680826040471974e-22
-181.83999999999997,1.7738264876562188e-22
-181.82,1.779588042671708e-22
-181.8,1.785367331978396e-22
-181.78000000000003,1.7911644190884518e-22
-181.76,1.7969793681288188e-22
-181.74,1.8028122438282275e-22
-181.72000000000003,1.8086631115038435e-22
-181.70000000000002,1.8145320370475693e-22
-181.68,1.8204190869120503e-22
-181.66000000000003,1.826324328096357e-22
-181.64,1.8322478281314224e-22
-181.62,1.8381896550652103e-22
-181.6,1.8441498774476395e-22
-181.57999999999998,1.850128564315302e-22
-181.56,1.8561257851759803e-22
-181.54,1.8621416099929817e-22
-181.51999999999998,1.8681761091693382e-22
-181.5,1.874229353531842e-22
-181.48000000000002,1.880301414314978e-22
-181.45999999999998,1.8863923631447554e-22
-181.44,1.8925022720224837e-22
-181.42000000000002,1.8986312133084552e-22
-181.39999999999998,1.9047792597056182e-22
-181.38,1.9109464842432357e-22
-181.36,1.9171329602605216e-22
-181.34,1.923338761390327e-22
-181.32,1.929563961542857e-22
-181.3,1.9358086348894365e-22
-181.28000000000003,1.9420728558463789e-22
-181.26,1.9483566990589433e-22
-181.24,1.9546602393853924e-22
-181.21999999999997,1.9609835518812087e-22
-181.2,1.9673267117834613e-22
-181.18,1.9736897944953044e-22
-181.16,1.980072875570727e-22
-181.14,1.986476030699462e-22
-181.12,1.992899335692123e-22
-181.10000000000002,1.9993428664655607e-22
-181.07999999999998,2.005806699028528e-22
-181.06,2.0122909094675357e-22
-181.04000000000002,2.0187955739330652e-22
-181.01999999999998,2.025320768625999e-22
-181.0,2.0318665697844396e-22
-180.98000000000002,2.0384330536707716e-22
-180.96,2.0450202965591318e-22
-180.94,2.0516283747231859e-22
-180.92000000000002,2.0582573644242585e-22
-180.9,2.0649073418998686e-22
-180.88,2.0715783833526248e-22
-180.86,2.0782705649394867e-22
-180.83999999999997,2.0849839627614988e-22
-180.82,2.0917186528538488e-22
-180.79999999999998,2.0984747111763966e-22
-180.77999999999997,2.1052522136046397e-22
-180.76,2.1120512359210618e-22
-180.74,2.1188718538069677e-22
-180.71999999999997,2.1257141428347325e-22
-180.7,2.1325781784605285e-22
-180.68,2.1394640360174982e-22
-180.66000000000003,2.146371790709393e-22
-180.64,2.153301517604627e-22
-180.62,2.1602532916309133e-22
-180.60000000000002,2.1672271875702456e-22
-180.57999999999998,2.17422328005442e-22
-180.56,2.1812416435610164e-22
-180.54000000000002,2.1882823524098653e-22
-180.52,2.1953454807599493e-22
-180.5,2.202431102606844e-22
-180.48000000000002,2.209539291780544e-22
-180.46,2.216670121943859e-22
-180.44,2.223823666591188e-22
-180.42,2.2309999990478206e-22
-180.39999999999998,2.238199192469691e-22
-180.38,2.2454213198435378e-22
-180.36,2.25266645398761e-22
-180.33999999999997,2.2599346675527475e-22
-180.32,2.267226033023928e-22
-180.3,2.2745406227222733e-22
-180.27999999999997,2.2818785088074477e-22
-180.26,2.2892397632805363e-22
-180.24,2.296624457987261e-22
-180.22000000000003,2.3040326646217035e-22
-180.2,2.311464454730343e-22
-180.18,2.318919899716555e-22
-180.16000000000003,2.3263990708454195e-22
-180.14,2.3339020392490216e-22
-180.12,2.3414288759319585e-22
-180.10000000000002,2.3489796517773267e-22
-180.08,2.3565544375530446e-22
-180.06,2.3641533039184023e-22
-180.04,2.371776321431096e-22
-180.01999999999998,2.37942356055439e-22
-180.0,2.3870950916647664e-22
-179.98,2.3947909850597e-22
-179.95999999999998,2.40251131096583e-22
-179.94,2.41025613954728e-22
-179.92000000000002,2.418025540914358e-22
-179.89999999999998,2.425819585132379e-22
-179.88,2.4336383422307914e-22
-179.86,2.4414818822124404e-22
-179.83999999999997,2.44935027506312e-22
-179.82,2.4572435907612433e-22
-179.8,2.46516189928767e-22
-179.78000000000003,2.473105270635781e-22
-179.76,2.4810737748215987e-22
-179.74,2.4890674818941136e-22
-179.72000000000003,2.497086461945634e-22
-179.7,2.5051307851223695e-22
-179.68,2.5132005216350114e-22
-179.66000000000003,2.5212957417693836e-22
-179.64000000000001,2.529416515897228e-22
-179.62,2.5375629144869634e-22
-179.6,2.545735008114539e-22
-179.57999999999998,2.5539328674742557e-22
-179.56,2.5621565633896657e-22
-179.54,2.5704061668243814e-22
-179.51999999999998,2.57868174889297e-22
-179.5,2.5869833808717185e-22
-179.48000000000002,2.5953111342094305e-22
-179.45999999999998,2.6036650805381168e-22
-179.44,2.612045291683689e-22
-179.42000000000002,2.620451839676479e-22
-179.39999999999998,2.6288847967617463e-22
-179.38,2.637344235410063e-22
-179.36,2.6458302283275773e-22
-179.34,2.6543428484661414e-22
-179.32,2.662882169033335e-22
-179.3,2.671448263502341e-22
-179.28000000000003,2.680041205621628e-22
-179.26,2.6886610694245114e-22
-179.23999999999998,2.6973079292385217e-22
-179.21999999999997,2.7059818596945985e-22
-179.2,2.714682935736083e-22
-179.18,2.7234112326275073e-22
-179.16,2.732166825963194e-22
-179.14,2.7409497916756034e-22
-179.12,2.74976020604351e-22
-179.1,2.758598145699888e-22
-179.07999999999998,2.767463687639626e-22
-179.06,2.7763569092269125e-22
-179.04000000000002,2.7852778882024796e-22
-179.01999999999998,2.7942267026904724e-22
-179.0,2.8032034312051536e-22
-178.98000000000002,2.812208152657311e-22
-178.96,2.821240946360366e-22
-178.94,2.8303018920362595e-22
-178.92000000000002,2.8393910698210134e-22
-178.9,2.8485085602700685e-22
-178.88,2.857654444363254e-22
-178.86,2.866828803509579e-22
-178.84,2.8760317195516406e-22
-178.82,2.8852632747698137e-22
-178.79999999999998,2.894523551886094e-22
-178.77999999999997,2.90381263406771e-22
-178.76,2.913130604930361e-22
-178.74,2.9224775485412905e-22
-178.72,2.9318535494219253e-22
-178.7,2.941258692550345e-22
-178.68,2.9506930633633523e-22
-178.66,2.9601567477583885e-22
-178.64,2.96964983209505e-22
-178.62,2.9791724031963495e-22
-178.60000000000002,2.9887245483497544e-22
-178.57999999999998,2.9983063553078745e-22
-178.56,3.007917912288911e-22
-178.54000000000002,3.0175593079768525e-22
-178.52,3.0272306315213416e-22
-178.5,3.0369319725373577e-22
-178.48000000000002,3.0466634211046004e-22
-178.46,3.056425067766616e-22
-178.44,3.066217003529682e-22
-178.42000000000002,3.0760393198614846e-22
-178.39999999999998,3.085892108689487e-22
-178.38,3.0957754623991597e-22
-178.36,3.1056894738319e-22
-178.33999999999997,3.115634236282798e-22
-178.32,3.1256098434981478e-22
-178.3,3.1356163896727983e-22
-178.27999999999997,3.145653969447281e-22
-178.26,3.155722677904719e-22
-178.24,3.165822610567636e-22
-178.22000000000003,3.175953863394517e-22
-178.2,3.1861165327762293e-22
-178.18,3.1963107155322966e-22
-178.16000000000003,3.206536508907037e-22
-178.14,3.2167940105654696e-22
-178.12,3.2270833185892367e-22
-178.10000000000002,3.237404531472256e-22
-178.08,3.247757748116373e-22
-178.06,3.2581430678268163e-22
-178.04000000000002,3.268560590307615e-22
-178.01999999999998,3.279010415656916e-22
-178.0,3.2894926443621773e-22
-177.98,3.3000073772953568e-22
-177.95999999999998,3.3105547157080034e-22
-177.94,3.3211347612262775e-22
-177.92000000000002,3.3317476158459447e-22
-177.89999999999998,3.342393381927368e-22
-177.88,3.3530721621904176e-22
-177.86,3.3637840597093625e-22
-177.83999999999997,3.374529177907806e-22
-177.82,3.3853076205535997e-22
-177.8,3.3961194917537083e-22
-177.78,3.406964895949163e-22
-177.76,3.417843937910027e-22
-177.74,3.4287567227303616e-22
-177.72000000000003,3.439703355823248e-22
-177.7,3.4506839429158415e-22
-177.68,3.4616985900445753e-22
-177.66000000000003,3.4727474035502675e-22
-177.64000000000001,3.483830490073436e-22
-177.62,3.494947956549639e-22
-177.6,3.506099910204907e-22
-177.57999999999998,3.5172864585512377e-22
-177.56,3.5285077093822786e-22
-177.54,3.539763770769006e-22
-177.51999999999998,3.5510547510556006e-22
-177.5,3.562380758855413e-22
-177.48000000000002,3.573741903047015e-22
-177.45999999999998,3.5851382927704743e-22
-177.44,3.5965700374236636e-22
-177.42000000000002,3.608037246658802e-22
-177.39999999999998,3.619540030379054e-22
-177.38,3.631078498735344e-22
-177.36,3.642652762123319e-22
-177.34,3.6542629311804164e-22
-177.32,3.6659091167831885e-22
-177.3,3.6775914300446837e-22
-177.28,3.6893099823121043e-22
-177.26,3.7010648851645315e-22
-177.24,3.7128562504109586e-22
-177.21999999999997,3.7246841900883203e-22
-177.2,3.7365488164599053e-22
-177.18,3.748450242013771e-22
-177.16,3.7603885794614848e-22
-177.14,3.7723639417369453e-22
-177.12,3.784376441995435e-22
-177.1,3.79642619361287e-22
-177.07999999999998,3.8085133101852045e-22
-177.06,3.8206379055280463e-22
-177.04000000000002,3.8328000936764544e-22
-177.01999999999998,3.844999988884914e-22
-177.0,3.857237705627493e-22
-176.98000000000002,3.869513358598205e-22
-176.95999999999998,3.881827062711529e-22
-176.94,3.894178933103154e-22
-176.92000000000002,3.9065690851308404e-22
-176.9,3.918997634375497e-22
-176.88,3.931464696642442e-22
-176.86,3.9439703879628486e-22
-176.84,3.956514824595297e-22
-176.82000000000002,3.969098123027513e-22
-176.79999999999998,3.9817203999783997e-22
-176.77999999999997,3.9943817723999914e-22
-176.76,4.0070823574798167e-22
-176.74,4.0198222726431745e-22
-176.71999999999997,4.0326016355558213e-22
-176.7,4.04542056412653e-22
-176.68,4.0582791765100325e-22
-176.66,4.071177591109924e-22
-176.64,4.08411592658178e-22
-176.62,4.0970943018364083e-22
-176.60000000000002,4.110112836043207e-22
-176.57999999999998,4.1231716486335883e-22
-176.56,4.1362708593046215e-22
-176.54000000000002,4.149410588022681e-22
-176.51999999999998,4.16259095502726e-22
-176.5,4.175812080834854e-22
-176.48000000000002,4.1890740862429383e-22
-176.46,4.202377092334046e-22
-176.44,4.2157212204798633e-22
-176.42,4.229106592345534e-22
-176.4,4.242533329893826e-22
-176.38,4.256001555389597e-22
-176.35999999999999,4.269511391404103e-22
-176.33999999999997,4.283062960819487e-22
-176.32,4.296656386833286e-22
-176.3,4.310291792962945e-22
-176.27999999999997,4.3239693030503425e-22
-176.26,4.33768904126648e-22
-176.24,4.351451132115985e-22
-176.22000000000003,4.365255700441814e-22
-176.2,4.379102871429839e-22
-176.18,4.392992770613501e-22
-176.16000000000003,4.406925523878429e-22
-176.14,4.420901257467103e-22
-176.12,4.434920097983392e-22
-176.10000000000002,4.448982172397188e-22
-176.08,4.463087608049007e-22
-176.06,4.477236532654461e-22
-176.04000000000002,4.491429074308745e-22
-176.02,4.505665361491151e-22
-176.0,4.519945523069452e-22
-175.98,4.53426968830429e-22
-175.95999999999998,4.548637986853386e-22
-175.94,4.563050548775923e-22
-175.92,4.577507504536621e-22
-175.89999999999998,4.592008985009883e-22
-175.88,4.606555121483863e-22
-175.86,4.621146045664369e-22
-175.83999999999997,4.63578188967881e-22
-175.82,4.650462786079917e-22
-175.8,4.6651888678495505e-22
-175.78000000000003,4.679960268402208e-22
-175.76,4.694777121588633e-22
-175.74,4.709639561699236e-22
-175.72000000000003,4.724547723467315e-22
-175.7,4.739501742072451e-22
-175.68,4.75450175314347e-22
-175.66000000000003,4.769547892761556e-22
-175.64000000000001,4.78464029746309e-22
-175.62,4.799779104242456e-22
-175.60000000000002,4.814964450554751e-22
-175.57999999999998,4.830196474318325e-22
-175.56,4.845475313917176e-22
-175.54,4.86080110820336e-22
-175.51999999999998,4.87617399649916e-22
-175.5,4.891594118599169e-22
-175.48000000000002,4.907061614772316e-22
-175.45999999999998,4.922576625763639e-22
-175.44,4.938139292796068e-22
-175.42000000000002,4.953749757572047e-22
-175.39999999999998,4.969408162275036e-22
-175.38,4.985114649570788e-22
-175.36,5.000869362608754e-22
-175.34,5.016672445023124e-22
-175.32,5.032524040933854e-22
-175.3,5.048424294947623e-22
-175.28000000000003,5.064373352158587e-22
-175.26,5.080371358149045e-22
-175.24,5.096418458990051e-22
-175.22000000000003,5.11251480124183e-22
-175.2,5.128660531954141e-22
-175.18,5.14485579866656e-22
-175.16,5.161100749408527e-22
-175.14,5.17739553269951e-22
-175.12,5.193740297548815e-22
-175.1,5.210135193455542e-22
-175.07999999999998,5.226580370408251e-22
-175.06,5.243075978884708e-22
-175.04000000000002,5.259622169851373e-22
-175.01999999999998,5.276219094762922e-22
-175.0,5.292866905561674e-22
-174.98000000000002,5.309565754676921e-22
-174.95999999999998,5.326315795024149e-22
-174.94,5.343117180004215e-22
-174.92000000000002,5.359970063502569e-22
-174.9,5.376874599888156e-22
-174.88,5.393830944012499e-22
-174.86,5.410839251208642e-22
-174.84,5.427899677290009e-22
-174.82,5.445012378549231e-22
-174.8,5.462177511756929e-22
-174.77999999999997,5.479395234160517e-22
-174.76,5.496665703482897e-22
-174.74,5.513989077921103e-22
-174.71999999999997,5.531365516145022e-22
-174.7,5.548795177295937e-22
-174.68,5.566278220985234e-22
-174.66,5.583814807292927e-22
-174.64,5.601405096766266e-22
-174.62,5.619049250418321e-22
-174.60000000000002,5.636747429726517e-22
-174.57999999999998,5.654499796631298e-22
-174.56,5.672306513534557e-22
-174.54000000000002,5.69016774329838e-22
-174.51999999999998,5.708083649243511e-22
-174.5,5.726054395148085e-22
-174.48000000000002,5.744080145246172e-22
-174.46,5.762161064226483e-22
-174.44,5.780297317231075e-22
-174.42000000000002,5.798489069854046e-22
-174.39999999999998,5.816736488140244e-22
-174.38,5.835039738584209e-22
-174.35999999999999,5.85339898812888e-22
-174.33999999999997,5.8718144041645295e-22
-174.32,5.890286154527747e-22
-174.3,5.908814407500333e-22
-174.27999999999997,5.927399331808451e-22
-174.26,5.946041096621635e-22
-174.24,5.964739871552081e-22
-174.22,5.983495826653782e-22
-174.2,6.00230913242188e-22
-174.18,6.021179959792048e-22
-174.16000000000003,6.040108480139902e-22
-174.14,6.059094865280594e-22
-174.12,6.078139287468364e-22
-174.10000000000002,6.097241919396266e-22
-174.08,6.116402934195873e-22
-174.06,6.135622505437254e-22
-174.04000000000002,6.154900807128774e-22
-174.02,6.174238013717247e-22
-174.0,6.193634300088008e-22
-173.98,6.2130898415651125e-22
-173.95999999999998,6.23260481391166e-22
